Gene_name,stat
Igll1,-0.136
Nkx2-6,-0.136
Olfr418,-0.136
Olfr612,-0.136
Pcdh11x,-0.136
Rnase2a,-0.136
Rprd2,-0.136
Siah3,-0.136
Slurp2,-0.136
Spata31d1b,-0.136
Spink2,-0.136
Tmem74b,-0.136
Cst7,-0.137
Fgf8,-0.137
Sdhb,-0.137
Bex3,-0.138
Mr1,-0.138
Nek10,-0.138
Nscme3l,-0.138
Siglece,-0.138
Carlr,-0.139
Cox7b,-0.139
Fhod1,-0.139
Snx20,-0.139
Bend4,-0.14
Hlf,-0.14
Olfr348,-0.14
Cd164l2,-0.141
Fbxo41,-0.141
Synj2,-0.141
Tcp11x2,-0.141
Epb41l3,-0.142
Mt3,-0.142
Vmn1r18,-0.142
D630039A03Rik,-0.144
Olfr763,-0.144
Praf2,-0.144
Trex2,-0.144
Zfp385a,-0.144
Zfp607a,-0.144
Thap7,-0.145
Adcyap1r1,-0.147
Dars2,-0.147
Ets1,-0.147
Gm6377,-0.147
Has1,-0.147
Klhl32,-0.147
Stx18,-0.147
1700125H20Rik,-0.148
Bmerb1,-0.148
Omp,-0.148
Rbbp5,-0.148
Utrn,-0.148
Pck1,-0.149
Slc4a1ap,-0.149
Ube3a,-0.149
B3gnt7,-0.15
Cmtm8,-0.15
Ccdc148,-0.151
Hsd17b2,-0.151
Myo1e,-0.151
Olfr455,-0.151
Rela,-0.151
Pex10,-0.152
Commd3,-0.153
Cryaa,-0.153
Prok1,-0.153
Cdh17,-0.154
H1f8,-0.154
Magea10,-0.154
Wasf1,-0.154
2210418O10Rik,-0.155
Acer3,-0.155
Ces1h,-0.155
Csnk1g2,-0.155
Dynlt5,-0.155
Eif1ad19,-0.155
Gatad2b,-0.155
Gm10198,-0.155
Gm11032,-0.155
Gm17266,-0.155
Gm5244,-0.155
Gm715,-0.155
Hoxd8,-0.155
Iqcf1,-0.155
Krt82,-0.155
Mup22,-0.155
Nme8,-0.155
Olfr1137,-0.155
Olfr124,-0.155
Olfr1265,-0.155
Olfr1291-ps1,-0.155
Olfr270,-0.155
Olfr295,-0.155
Olfr392,-0.155
Olfr465-ps1,-0.155
Olfr659,-0.155
Olfr683,-0.155
Olfr76,-0.155
Olfr855,-0.155
Olfr934,-0.155
Pex6,-0.155
Prkcq,-0.155
Psors1c2,-0.155
Siglech,-0.155
Snorc,-0.155
Ttr,-0.155
Vax1,-0.155
Vmn1r84,-0.155
Chrna2,-0.156
Faiml,-0.156
Tmem132b,-0.156
Akr1c13,-0.157
Chrm5,-0.157
Eps15l1,-0.157
Fbxo21,-0.157
Ido2,-0.157
Igsf6,-0.157
Ngp,-0.157
Zkscan7,-0.157
Aipl1,-0.158
Gm9758,-0.158
1700069L16Rik,-0.159
Olfr825,-0.159
Sntg1,-0.159
Zg16,-0.159
H1f1,-0.16
Pcp4l1,-0.16
Trrap,-0.16
Usp17ld,-0.16
C5ar1,-0.161
Cd37,-0.161
Gpr149,-0.161
Has3,-0.161
Olfr720,-0.161
Pi4ka,-0.161
Pramel18,-0.161
Akt3,-0.162
Ankrd60,-0.162
Bms1,-0.162
C1qtnf4,-0.162
Phf14,-0.162
Ttc16,-0.162
Afg3l1,-0.163
Actl10,-0.164
Gm7592,-0.164
Taf10,-0.165
Trhr,-0.165
Adgra1,-0.166
Dmrt1,-0.166
Pcdha10,-0.166
Sall4,-0.166
Zfp990,-0.166
Atxn2l,-0.167
Mcm9,-0.167
Ttc33,-0.168
Acsm4,-0.169
Adam17,-0.169
Adcy2,-0.169
Cela2a,-0.169
Cts8,-0.169
Cylc1,-0.169
Fam3d,-0.169
Gm128,-0.169
Gm19684,-0.169
Gm7489,-0.169
Insyn2b,-0.169
Lkaaear1,-0.169
Olfr1122,-0.169
Olfr1135,-0.169
Olfr1459,-0.169
Olfr190,-0.169
Olfr450,-0.169
Olfr553,-0.169
Olfr914,-0.169
Olfr984,-0.169
Olfr986,-0.169
Prok2,-0.169
Sh2d1a,-0.169
Sirpb1a,-0.169
Skint10,-0.169
Tfap2e,-0.169
Tie1,-0.169
Vmn1r185,-0.169
Vmn1r214,-0.169
Sag,-0.17
1700020L13Rik,-0.171
1700019D03Rik,-0.172
Csta2,-0.172
Papln,-0.172
Gm527,-0.173
Pnpt1,-0.173
Tbp,-0.173
Usp54,-0.173
D7Ertd443e,-0.174
Rtf1,-0.174
Tppp,-0.174
1700014B07Rik,-0.175
Ghrh,-0.175
Lin7b,-0.175
Zfp385c,-0.175
Nlrp4c,-0.176
Olfr597,-0.176
Hprt,-0.177
Nbeal1,-0.177
Cbll1,-0.178
Cplane1,-0.178
Mdm1,-0.178
Nags,-0.178
Pebp4,-0.178
Vmn1r75,-0.178
Frem3,-0.179
Capn11,-0.18
Slc15a1,-0.18
Zfp850,-0.18
Ggcx,-0.181
Apoa1,-0.182
Gm6133,-0.182
Msh5,-0.182
Pou3f3,-0.182
Alk,-0.183
Icam4,-0.183
Adam7,-0.184
Arhgap40,-0.184
Bpifb5,-0.184
Cdx4,-0.184
Dcaf12l1,-0.184
Gm5800,-0.184
Gm9999,-0.184
Lrrc51,-0.184
Olfr1151,-0.184
Olig3,-0.184
Phactr3,-0.184
Piwil4,-0.184
Vmn2r95,-0.184
Zfp831,-0.184
4930583I09Rik,-0.185
Gm14401,-0.185
Cfap126,-0.186
Secisbp2,-0.186
Lhfpl1,-0.187
Resf1,-0.187
Rpp21,-0.187
Acnat1,-0.188
Atp2c2,-0.189
Lrp12,-0.189
Sox18,-0.189
Acot3,-0.19
Ltb4r1,-0.19
Nelfe,-0.19
Sox30,-0.19
Ppp1r15b,-0.191
Pts,-0.191
Timm10b,-0.191
Tnfsf9,-0.191
Vmn1r65,-0.191
Atp6v1b1,-0.192
Lipk,-0.192
Ms4a18,-0.192
Tspyl2,-0.192
1700088E04Rik,-0.193
Btbd17,-0.193
Ifitm6,-0.193
Ift52,-0.193
Opn5,-0.193
Tmem53,-0.194
Zcchc3,-0.194
Pced1a,-0.195
Trappc3l,-0.195
Cd3e,-0.196
Ces3a,-0.196
Colec11,-0.196
Cryba2,-0.196
Dmrtc1a,-0.196
Fshr,-0.196
H2ap,-0.196
Mucl2,-0.196
Olfr58,-0.196
Olfr772,-0.196
Ppdpf,-0.196
Slco1a4,-0.196
Smok3c,-0.196
Tenm2,-0.196
Zglp1,-0.196
4931429L15Rik,-0.197
Gm17019,-0.197
Gm266,-0.197
Hmgn2-ps,-0.197
Lrrc10,-0.197
Fcgr1,-0.198
Adam9,-0.199
Hus1b,-0.199
Slc34a2,-0.199
Tyrp1,-0.199
Actn1,-0.2
Emid1,-0.2
Mmp27,-0.2
Tmem202,-0.2
Rasl10b,-0.201
Sntn,-0.201
Stra6l,-0.201
Zbtb14,-0.201
H2-M10.2,-0.202
Qrich2,-0.203
Uqcc1,-0.203
Eya2,-0.204
Prr22,-0.204
Zfp948,-0.204
Fgf12,-0.205
Galntl5,-0.205
Gcc1,-0.205
Ltf,-0.205
Oscp1,-0.205
Rnaset2b,-0.205
Fbxo25,-0.206
Gm35549,-0.206
Mymx,-0.206
Nell1,-0.206
Adam29,-0.207
Phyhipl,-0.207
Zc3h10,-0.207
Chl1,-0.208
Mdc1,-0.208
Olfr1205,-0.208
Rsph10b,-0.208
Slc17a2,-0.208
Ube2v1,-0.208
E130114P18Rik,-0.209
Zfp968-ps,-0.209
Cyp2d11,-0.21
Slc6a11,-0.21
Trp53inp1,-0.21
Vmn1r193,-0.21
Atp6v0d2,-0.211
Cyp2b13,-0.211
Gad1,-0.211
Rbm6,-0.211
Acss1,-0.212
BC061237,-0.212
Cntrl,-0.212
Nfx1,-0.212
Rbm44,-0.212
Plekhg6,-0.213
Sit1,-0.213
Zfp979,-0.213
Dpysl5,-0.214
Magea3,-0.214
Cdc20b,-0.215
Gjd3,-0.215
Olfr1417,-0.215
Vmn2r114,-0.215
Aanat,-0.216
Cdcp3,-0.216
Gata3,-0.216
Proser1,-0.216
Tnfrsf13b,-0.216
Cdc37,-0.217
Ly6i,-0.217
Nmb,-0.217
Syngr4,-0.217
Havcr2,-0.218
Ncoa3,-0.218
Olfr173,-0.218
Shisa2,-0.218
Tbx5,-0.218
Zfp738,-0.218
Foxred2,-0.219
Tstd2,-0.219
Tubgcp2,-0.219
Csf2ra,-0.22
Fnip1,-0.22
Tmem178b,-0.22
Apela,-0.221
Clec4d,-0.221
Gtf2a1l,-0.221
Olfr1202,-0.221
Pex5l,-0.221
Plekhd1,-0.221
Prom2,-0.221
Strit1,-0.221
Atxn2,-0.222
Pnlip,-0.222
Poc1a,-0.222
Vmn2r57,-0.222
Galnt3,-0.223
Qk,-0.223
Cldn7,-0.224
F12,-0.224
H2ac12,-0.224
Pkd1l2,-0.224
Rasgrp4,-0.224
Septin7,-0.224
Crebzf,-0.225
Slfn2,-0.225
Ldah,-0.226
Ranbp17,-0.226
Slc25a36,-0.226
Pin1rt1,-0.227
Supt3,-0.227
Acer2,-0.228
Gm5930,-0.228
Tusc2,-0.228
Ccdc89,-0.229
Prickle2,-0.229
Aicda,-0.23
Art2b,-0.23
B020031M17Rik,-0.23
Bpifa6,-0.23
Ceacam10,-0.23
Cetn1,-0.23
Cldn8,-0.23
Cyp2c70,-0.23
Drd1,-0.23
F9,-0.23
Fads2b,-0.23
Fam216b,-0.23
Fbxw19,-0.23
Foxb1,-0.23
Gata5,-0.23
Gfral,-0.23
Gm10267,-0.23
Gm10721,-0.23
Gm11172,-0.23
Gm1330,-0.23
Gm17304,-0.23
Gm20661,-0.23
Gm21987,-0.23
Gm5724,-0.23
Gm5771,-0.23
Gm6268,-0.23
Gm7356,-0.23
Gp6,-0.23
Gucy1b1,-0.23
Irs4,-0.23
Kcnip1,-0.23
Kcnk15,-0.23
Klf14,-0.23
Klrh1,-0.23
Krt2,-0.23
Krtap4-6,-0.23
Lipi,-0.23
Minar2,-0.23
Mmrn1,-0.23
Nr2e3,-0.23
Nxpe2,-0.23
Olfr1009,-0.23
Olfr1023,-0.23
Olfr1077-ps1,-0.23
Olfr1109,-0.23
Olfr1170,-0.23
Olfr1233,-0.23
Olfr1297,-0.23
Olfr1508,-0.23
Olfr172,-0.23
Olfr211,-0.23
Olfr466,-0.23
Olfr684,-0.23
Olfr725,-0.23
Olfr729,-0.23
Olfr740,-0.23
Olfr846,-0.23
Pramel42,-0.23
Prss52,-0.23
Ptx4,-0.23
Rimbp2,-0.23
Sap25,-0.23
Serpinb13,-0.23
Slc17a1,-0.23
Slc22a28,-0.23
Ssxa1,-0.23
Sult1b1,-0.23
Tmprss11d,-0.23
Trim42,-0.23
Ugt2b1,-0.23
Ugt2b37,-0.23
Vamp9,-0.23
Vmn1r204,-0.23
Vmn1r213,-0.23
Mos,-0.231
Gm12166,-0.232
H2-M5,-0.232
Mroh8,-0.232
Klhl1,-0.233
Neu4,-0.233
Olfr843,-0.233
4930447C04Rik,-0.234
Snx31,-0.234
Txk,-0.235
Dynlt1c,-0.236
Slain1,-0.236
Uts2b,-0.236
Amer2,-0.237
Cited1,-0.237
Dnaaf1,-0.237
Dpt,-0.237
Eif1,-0.237
Usp24,-0.237
3300002I08Rik,-0.238
Astn2,-0.238
Mcfd2,-0.238
Slc4a10,-0.238
9130023H24Rik,-0.239
Slamf8,-0.239
Slc25a47,-0.239
Trim26,-0.239
Adam6b,-0.24
C2cd4c,-0.24
Cdh20,-0.24
Cyp2c66,-0.24
Dpp4,-0.24
Fgd5,-0.24
Gm10999,-0.24
Gm14147,-0.24
Nt5e,-0.24
Odam,-0.24
Olfr1173,-0.24
Olfr1384,-0.24
Olfr204,-0.24
Olfr63,-0.24
Olfr641,-0.24
Slc25a41,-0.24
Slc46a2,-0.24
Vmn1r172,-0.24
Vmn2r25,-0.24
Duxf3,-0.242
Gpx5,-0.242
Zfp248,-0.242
Ambp,-0.243
Cdyl,-0.243
Cyp2r1,-0.243
Gpat2,-0.243
Marchf7,-0.243
Marco,-0.243
Olfr474,-0.243
Pcdhga10,-0.243
Rbfox3,-0.243
Serpina1d,-0.243
Taok1,-0.243
Zfp987,-0.243
Cacna1i,-0.244
Frrs1,-0.244
Mageb18,-0.244
Zfp446,-0.244
Fbxl18,-0.245
Elf1,-0.246
Nr2e1,-0.246
Stat4,-0.246
Zfp296,-0.246
1810009A15Rik,-0.247
4930568D16Rik,-0.247
Gimap1,-0.247
Plppr5,-0.247
Ric1,-0.247
Edil3,-0.248
Ffar1,-0.248
Inhbc,-0.248
Lmntd1,-0.248
Mageb16,-0.248
Olfr1490,-0.248
Pramel29,-0.248
Vpreb3,-0.249
Cramp1,-0.25
Dnah1,-0.25
Olfr390,-0.25
Rax,-0.25
Limd2,-0.251
Olah,-0.251
Spem2,-0.251
C7,-0.252
Dkk2,-0.252
Gm6034,-0.252
Irf8,-0.252
Slc22a17,-0.252
Wasf3,-0.252
Fam72a,-0.253
Otx2,-0.253
Ak9,-0.254
Cpxm2,-0.254
Cyp21a1,-0.254
Dars,-0.254
Gm50388,-0.254
Ptger2,-0.254
Xlr3c,-0.255
Frmpd4,-0.256
Ppp2r3a,-0.256
Rnaset2a,-0.256
Ss18l1,-0.256
Zfp142,-0.256
Kcnk9,-0.257
Ramp1,-0.257
Adcy10,-0.258
Bst1,-0.258
Lmo3,-0.258
Olfr741,-0.258
Adgre1,-0.259
Keap1,-0.259
Gm8113,-0.26
Kif2a,-0.26
Rbpms2,-0.26
Scarf1,-0.26
1700019N19Rik,-0.261
Cct8l1,-0.261
Naaladl1,-0.261
Nxph1,-0.261
Olfr1438-ps1,-0.261
Olfr810,-0.261
Syt2,-0.261
Tmprss11c,-0.261
Gca,-0.262
Gys2,-0.262
Ndufb11b,-0.262
Cabp1,-0.263
Hoxb7,-0.263
1110002E22Rik,-0.264
Eci2,-0.264
Etnk2,-0.264
4930503B20Rik,-0.265
Cntnap5c,-0.265
Ctnna1,-0.265
Hnf1a,-0.265
Slc31a1,-0.265
Ccdc185,-0.266
Gm5152,-0.266
Gpr45,-0.266
Haao,-0.266
Tro,-0.266
Fgl2,-0.267
Klk1b16,-0.267
Pdc,-0.267
Snhg11,-0.267
St8sia1,-0.267
Gm10959,-0.268
Pfkfb1,-0.268
Slc26a1,-0.268
Slc8a2,-0.268
U2af1l4,-0.268
Vmn2r52,-0.268
Cdhr3,-0.269
Clec2i,-0.269
Spata9,-0.269
A930002H24Rik,-0.27
Acan,-0.27
Fgf18,-0.27
Gli1,-0.271
Tmem249,-0.271
Cdh4,-0.272
Mpp7,-0.272
Olfr1293-ps,-0.272
Olfr1310,-0.272
Olfr770,-0.272
Tmem145,-0.272
Zcwpw2,-0.272
1700001K19Rik,-0.273
Dmbt1,-0.273
Dnaaf10,-0.273
Olfr1340,-0.273
Slit3,-0.273
Tnfsf8,-0.273
Vmn2r110,-0.274
Rmi1,-0.275
Sla2,-0.275
Aldh1b1,-0.276
Dnajc8,-0.276
Flrt3,-0.276
Malrd1,-0.276
Pde6a,-0.276
Arhgap39,-0.277
Kat5,-0.277
Cops2,-0.278
Gpr1,-0.278
Phf12,-0.278
Olfr1175,-0.279
Ccdc177,-0.28
Cfap54,-0.28
Kcnt1,-0.28
Epha6,-0.281
Hsd17b3,-0.281
Kcnj13,-0.281
Klk7,-0.281
Kri1,-0.281
Nhlh1,-0.281
Olfr845,-0.281
Slc25a21,-0.281
Slfn1,-0.281
Vmn2r74,-0.281
Akt1s1,-0.282
Ccdc81,-0.282
Dbndd1,-0.282
Gm20403,-0.282
Gm43738,-0.282
Plagl2,-0.282
Slc22a3,-0.282
Star,-0.282
Bco1,-0.283
Prss33,-0.283
Tnk1,-0.283
Zdhhc1,-0.283
Acp4,-0.284
Btbd16,-0.284
Dsg1b,-0.284
Lrrc36,-0.284
Nuak1,-0.284
Olfr212,-0.284
Scamp4,-0.284
Mamdc4,-0.285
Pld5,-0.285
Prph2,-0.285
Slc36a3,-0.285
Vmn1r81,-0.285
Xpnpep3,-0.286
Abca15,-0.287
Ly6m,-0.287
Naprt,-0.287
Smpd5,-0.287
Vmn1r60,-0.287
1700001J03Rik,-0.288
4930563E22Rik,-0.288
Ankdd1b,-0.288
Nrl,-0.288
Oas3,-0.288
Slc24a2,-0.288
Zmym5,-0.288
Il18,-0.289
Itga2b,-0.289
Olfr1112,-0.289
1700113H08Rik,-0.29
Dnaaf9,-0.29
Htr2a,-0.29
Lrrc2,-0.29
Lypd1,-0.29
Olfr183,-0.29
Olfr99,-0.29
Chtf8,-0.291
Plscr5,-0.292
Ubxn1,-0.292
Chchd4,-0.293
Fos,-0.294
Ppp1r3f,-0.294
Spns3,-0.294
Fam229a,-0.295
Mmp25,-0.295
Esx1,-0.296
Sox21,-0.296
Adam39,-0.297
E330021D16Rik,-0.297
Gm10521,-0.297
Gm15155,-0.297
Gm49398,-0.297
Gpr119,-0.297
Itprid1,-0.297
Mcf2,-0.297
Olfr1014,-0.297
Olfr73,-0.297
Olfr807,-0.297
P2ry4,-0.297
Ppfia2,-0.297
Psg29,-0.297
Rab33a,-0.297
Semp2l2b,-0.297
Sez6l,-0.297
Tectb,-0.297
Odf2,-0.298
Tmed5,-0.3
Ash2l,-0.301
Drap1,-0.301
Upk2,-0.301
Utp18,-0.301
AI182371,-0.302
Mrpl23,-0.302
Trmt9b,-0.302
Vmn1r174,-0.302
Etv3,-0.304
Glipr1l2,-0.304
Gm11168,-0.304
Olfr49,-0.304
Olfr699,-0.304
Pak5,-0.304
Rfx6,-0.304
Tex9,-0.304
Gm10945,-0.305
Efemp1,-0.307
Mat2a,-0.307
Rbbp8nl,-0.307
Shisa9,-0.307
Sohlh2,-0.307
Xlr,-0.307
Amdhd1,-0.308
Ly6c2,-0.308
Rab11b,-0.308
Rpn1,-0.308
Mettl21c,-0.309
Zfp418,-0.309
A730009L09Rik,-0.31
Atf5,-0.31
Dgat2l6,-0.31
Gal3st2,-0.31
Naa50,-0.31
Olfr816,-0.31
Oprl1,-0.31
Rhoc,-0.31
Tex44,-0.31
Usp8,-0.31
Vmn1r46,-0.31
Vmn1r74,-0.31
Adk,-0.311
Prdm6,-0.311
Srpx,-0.311
Sstr3,-0.311
Chd8,-0.312
Odad2,-0.312
Olfr1271,-0.312
Top1,-0.312
Dnajc13,-0.313
Rel,-0.313
Acte1,-0.314
Ccdc190,-0.314
Celf3,-0.314
Lelp1,-0.314
Nkx2-2,-0.314
Zfp433,-0.314
Fam185a,-0.315
Gm3435,-0.315
Krt84,-0.315
Nrg3,-0.315
Olfr279,-0.315
Rbbp6,-0.315
Setd2,-0.315
A4gnt,-0.316
G6pc2,-0.316
Ap2m1,-0.317
Kcnj14,-0.318
Mpzl2,-0.318
Gsdmc3,-0.319
Marchf3,-0.319
Olig1,-0.319
Pacc1,-0.319
Scn2b,-0.319
Foxred1,-0.32
Gm14391,-0.32
Gm21748,-0.321
Lrit3,-0.321
Vmn2r22,-0.321
Adgre4,-0.322
Cox4i2,-0.322
Tmem266,-0.322
Gm29106,-0.323
Med19,-0.323
Nemf,-0.323
Vmn1r87,-0.323
6030498E09Rik,-0.324
Gm5127,-0.324
Mgat5b,-0.324
Pde11a,-0.324
Smagp,-0.324
Tmem89,-0.324
Mybpc3,-0.325
Pdia3,-0.325
Slc2a3,-0.325
Slc7a14,-0.325
Vmn1r179,-0.325
Khdrbs3,-0.326
Mfsd4b1,-0.326
Plin1,-0.326
Zc3h12b,-0.326
Akr1c18,-0.327
Ccdc58,-0.327
Cep112,-0.327
Kcnt2,-0.327
Olfr446,-0.327
9430069I07Rik,-0.328
Ebf2,-0.328
Slc52a3,-0.328
Slfn8,-0.328
Sncg,-0.328
Abhd16b,-0.329
Dpys,-0.329
Gm2411,-0.329
Sgk2,-0.329
Zcchc10,-0.329
Nrsn1,-0.33
2410004B18Rik,-0.332
4930558K02Rik,-0.332
Clec5a,-0.332
Lrp11,-0.332
Gm10719,-0.333
Lrtm1,-0.334
Olfr801,-0.334
Pgbd1,-0.334
Snrnp48,-0.334
Trhr2,-0.334
Trmo,-0.334
Zfp558,-0.334
Cyp7a1,-0.335
Gm10775,-0.335
Grm5,-0.335
Lair1,-0.336
Vmn1r58,-0.336
Zfp109,-0.336
Btk,-0.337
Hepacam,-0.337
Zfand4,-0.337
Arv1,-0.338
Hcrtr1,-0.338
Cd209g,-0.339
Ell3,-0.339
Jakmip2,-0.339
Kcnq2,-0.339
Vmn1r88,-0.339
Wac,-0.339
Wnt2b,-0.339
Dusp12,-0.34
Gatad1,-0.34
Gm16867,-0.34
Gm8104,-0.34
Ido1,-0.34
Slc24a4,-0.34
Eid3,-0.342
Gm1123,-0.342
Aire,-0.343
Cep57,-0.343
Csn1s2b,-0.343
Gm4356,-0.343
St8sia5,-0.343
Tacr2,-0.343
Tmem200c,-0.343
Ak7,-0.344
Pax2,-0.344
Pdf,-0.344
Dcaf1,-0.345
Fam124b,-0.345
Lrrtm1,-0.345
Shroom2,-0.345
4930474N05Rik,-0.346
Adora3,-0.346
Agtr1a,-0.346
Cdh7,-0.346
Cyp4a29,-0.346
Dscaml1,-0.346
Ednrb,-0.346
Eif5,-0.346
Epcam,-0.346
Galnt14,-0.346
Gm14151,-0.346
Gm15080,-0.346
Gm17571,-0.346
Gm44501,-0.346
Gsdmc2,-0.346
Gsg1l,-0.346
Krt79,-0.346
Olfr132,-0.346
Olfr1395,-0.346
Olfr24,-0.346
Olfr780,-0.346
Ptpn20,-0.346
Rhox4c,-0.346
Rhox4e,-0.346
Xlr4b,-0.346
Acot4,-0.347
Calhm2,-0.347
Clca3a2,-0.347
Gm5799,-0.347
Oog4,-0.347
Bri3,-0.348
Btbd18,-0.348
Nwd2,-0.348
Serac1,-0.348
Zyg11a,-0.348
Adra1a,-0.349
Wif1,-0.349
Cylc2,-0.35
Gfer,-0.35
Npw,-0.35
Pou3f2,-0.35
Tssk3,-0.35
4933400A11Rik,-0.351
Defb13,-0.351
Gabrp,-0.351
Nim1k,-0.351
Olfr1120,-0.351
Olfr460,-0.351
Olfr479,-0.351
Olfr52,-0.351
Olfr822,-0.351
Sec14l3,-0.351
St6galnac5,-0.351
Tmprss13,-0.351
Ubap1l,-0.351
Vmn1r82,-0.351
Gm3755,-0.352
Rilpl2,-0.352
Hoxa9,-0.353
Mpped2,-0.353
Ms4a7,-0.353
Draxin,-0.354
Egfl6,-0.354
Ubap2l,-0.354
Elp6,-0.355
Fate1,-0.355
Cnot10,-0.356
Cyp2b23,-0.356
Gm47969,-0.356
Hcn3,-0.356
Kcnh8,-0.356
Olfr414,-0.356
Prdx6,-0.356
Prss38,-0.356
Vmn1r11,-0.356
Vmn2r77,-0.356
Ano8,-0.357
Defb20,-0.357
Gm14443,-0.357
Gpatch2,-0.357
Olfr23,-0.357
Spdya,-0.357
Ermard,-0.358
Grk3,-0.358
Mast4,-0.358
Tmem270,-0.358
Amd2,-0.359
Olfr550,-0.359
Tox,-0.359
Gm3336,-0.36
L3mbtl2,-0.36
Mroh7,-0.36
Tmem52b,-0.36
Arhgap25,-0.361
Esrp1,-0.361
Grin2b,-0.361
Mcph1,-0.361
Rtn2,-0.361
1700028K03Rik,-0.362
Noxo1,-0.362
Dlst,-0.363
Vmn1r71,-0.363
Ccdc22,-0.364
Ly6c1,-0.364
Hsd17b13,-0.365
Pdzd2,-0.365
Trat1,-0.365
Vmn2r73,-0.365
Ankrd34c,-0.366
Anks4b,-0.366
B4gat1,-0.366
Gpr141,-0.366
Olfr1262,-0.366
Tlcd5,-0.366
Tmem86a,-0.366
Usp30,-0.366
Samd3,-0.367
Sin3a,-0.367
Tmem132c,-0.367
Cd200r3,-0.368
Dock7,-0.368
Sirt6,-0.368
Urm1,-0.368
Vmn2r102,-0.368
Drg2,-0.369
Fsip2,-0.369
Slc25a39,-0.369
Tcf20,-0.369
H2ac21,-0.37
Vmn1r183,-0.37
Vmn1r216,-0.37
Zfp963,-0.37
Cps1,-0.372
Lamp3,-0.372
Muc20,-0.372
Ndufa5,-0.372
Unc93a2,-0.372
Gm12353,-0.373
Myo10,-0.373
Pdia2,-0.373
C330018D20Rik,-0.374
Fam163b,-0.374
Limch1,-0.374
Vpreb1,-0.374
Abca14,-0.375
Ankrd37,-0.375
Clec4a1,-0.375
Fam166b,-0.375
Pramel3,-0.375
Cdc26,-0.376
Dsg1a,-0.376
Lrch3,-0.376
Pgc,-0.376
Pkp1,-0.376
Prkcb,-0.376
Slc5a9,-0.376
V1ra8,-0.376
Efhc2,-0.377
Nps,-0.377
Spry1,-0.377
Mdh1b,-0.378
Zfp704,-0.378
Cnih2,-0.379
Dnajc19,-0.379
Nosip,-0.38
Tnxb,-0.38
Phf24,-0.381
Cfhr4,-0.382
Cyb5r2,-0.382
Klhl3,-0.382
Slc29a3,-0.382
Frs3,-0.383
Meltf,-0.383
Pcdhgb7,-0.384
Rgs6,-0.384
Wdr91,-0.384
Ltc4s,-0.385
Rapsn,-0.385
Dync2i1,-0.386
Marchf1,-0.386
Spocd1,-0.386
Mstn,-0.387
Olfr283,-0.387
Tmem72,-0.387
Zfp981,-0.387
P2ry10,-0.388
Pitpnm1,-0.388
Ceacam16,-0.389
Gm29776,-0.389
Hc,-0.389
Kyat3,-0.389
Nsmaf,-0.39
Pawr,-0.39
Slx,-0.39
Zfp292,-0.39
Fam71d,-0.391
Lhb,-0.391
Mtcl1,-0.391
Olfr771,-0.391
Vmn2r93,-0.391
Cherp,-0.392
Klrk1,-0.392
Mrpl47,-0.392
Olfr1431,-0.392
Olfr1497,-0.392
Vmn1r228,-0.392
6330403K07Rik,-0.393
Cdc42bpa,-0.393
Dmkn,-0.393
Gm11100,-0.393
Tas2r135,-0.393
Efhb,-0.394
Frrs1l,-0.394
Ifitm7,-0.394
Il3,-0.394
Gabrq,-0.395
Il31ra,-0.395
Megf11,-0.395
Rex2,-0.395
Tex19.2,-0.395
Dipk1c,-0.396
Gm5096,-0.396
Olfr794,-0.396
Skint1,-0.396
Ankrd63,-0.397
Cnpy3,-0.397
F10,-0.397
Pdx1,-0.397
Pglyrp4,-0.397
Tmprss11g,-0.397
Cabin1,-0.398
Cpb2,-0.398
Adh6a,-0.399
Ccl4,-0.4
Gm13199,-0.4
Gm3776,-0.4
Mboat7,-0.4
Sec24a,-0.401
Trim71,-0.401
Cops9,-0.402
Pcnx2,-0.402
Ppp2r2d,-0.402
Col4a6,-0.403
Mug2,-0.403
Wrn,-0.403
Epgn,-0.404
Gucy1b2,-0.404
Npy4r,-0.404
Acsm1,-0.405
Btnl9,-0.405
Olfr477,-0.405
Spata46,-0.405
Trim56,-0.405
4933402D24Rik,-0.406
Zfp141,-0.406
Cd79a,-0.407
Mlana,-0.407
Spint2,-0.407
Strip1,-0.407
Ccr4,-0.408
Kcnh4,-0.408
Cntn5,-0.409
Gm6121,-0.409
Mef2b,-0.409
Olfr1369-ps1,-0.409
Cfap206,-0.41
Gm47791,-0.41
Crbn,-0.411
Gm14399,-0.411
Hhla1,-0.411
Mmp13,-0.411
Myo15,-0.411
Dcdc2a,-0.412
Foxn1,-0.412
Gucy2g,-0.412
Lgals3,-0.412
Wdr47,-0.412
Brsk2,-0.413
Mrgbp,-0.413
Slc16a7,-0.413
B3glct,-0.414
Syt4,-0.414
Adamts1,-0.415
Agbl2,-0.415
Gem,-0.415
Gm4922,-0.415
Sparcl1,-0.415
Twist1,-0.415
Anapc13,-0.416
Atp13a3,-0.416
Cfap300,-0.416
Lmx1a,-0.416
Ninj2,-0.416
Unc45a,-0.416
Ccdc7a,-0.417
Mc2r,-0.417
Ushbp1,-0.417
Zfp931,-0.417
Chrnb3,-0.418
Fam24a,-0.418
Prodh,-0.418
Synpo2l,-0.418
Tex11,-0.418
Tspan9,-0.418
Acot10,-0.419
Duoxa2,-0.419
Fancd2os,-0.419
Sprr3,-0.419
Armt1,-0.42
Kcnn2,-0.42
